Ratio|Run Time|Wait Time|JobID|User|Group|Submit|Start|End|Timelimit|ReqMem|MaxRSS|AllocCPUS|CPUTimeRAW(s)
.10284|05:14:25|02-02:57:03|468289|aschneid|choueiry|2014-03-18T13:17:20|2014-03-20T16:14:23|2014-03-20T21:28:48|3-00:00:00|8096Mc||1|18865
.10848|05:31:39|02-02:57:03|468291|aschneid|choueiry|2014-03-18T13:17:20|2014-03-20T16:14:23|2014-03-20T21:46:02|3-00:00:00|8096Mc||1|19899
.10863|05:32:07|02-02:57:03|468290|aschneid|choueiry|2014-03-18T13:17:20|2014-03-20T16:14:23|2014-03-20T21:46:30|3-00:00:00|8096Mc||1|19927
.11106|05:39:32|02-02:56:56|468150|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-20T21:53:47|2-16:00:00|8096Mc||1|20372
.11131|05:40:17|02-02:56:56|468156|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-20T21:54:32|2-16:00:00|8096Mc||1|20417
.11136|05:40:27|02-02:56:56|468113|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-20T21:54:41|3-00:00:00|8096Mc||1|20427
.11367|05:47:29|02-02:56:56|468157|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-20T22:01:44|2-16:00:00|8096Mc||1|20849
.11414|05:48:56|02-02:56:56|468173|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-20T22:03:11|2-16:00:00|8096Mc||1|20936
.11459|05:50:19|02-02:56:56|468174|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-20T22:04:34|2-16:00:00|8096Mc||1|21019
.11540|05:52:23|02-02:53:32|468985|aschneid|choueiry|2014-03-18T13:21:03|2014-03-20T16:14:35|2014-03-20T22:06:58|2-16:00:00|8096Mc||1|21143
.11671|05:56:48|02-02:56:56|468176|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-20T22:11:03|2-16:00:00|8096Mc||1|21408
.11681|05:57:05|02-02:56:56|468177|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-20T22:11:20|2-16:00:00|8096Mc||1|21425
.11789|06:00:23|02-02:56:56|468175|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-20T22:14:38|2-16:00:00|8096Mc||1|21623
.11865|03:27:12|01-05:06:15|472141|ziguang|bobaru|2014-03-19T11:07:48|2014-03-20T16:14:03|2014-03-20T19:41:15|6-00:00:00|4Gc||1|12432
.11893|06:03:35|02-02:57:00|467666|aschneid|choueiry|2014-03-18T13:17:13|2014-03-20T16:14:13|2014-03-20T22:17:48|3-00:00:00|8096Mc||1|21815
.12026|06:07:14|02-02:53:34|468918|aschneid|choueiry|2014-03-18T13:21:01|2014-03-20T16:14:35|2014-03-20T22:21:49|3-00:00:00|8096Mc||1|22034
.12047|04:17:32|01-11:37:44|471126|ymechqrane|choueiry|2014-03-19T04:36:53|2014-03-20T16:14:37|2014-03-20T20:32:09|3-00:00:00|8096Mc||1|15452
.12052|06:08:26|02-02:57:00|467672|aschneid|choueiry|2014-03-18T13:17:13|2014-03-20T16:14:13|2014-03-20T22:22:39|3-00:00:00|8096Mc||1|22106
.12052|06:08:26|02-02:57:01|467682|aschneid|choueiry|2014-03-18T13:17:13|2014-03-20T16:14:14|2014-03-20T22:22:40|3-00:00:00|8096Mc||1|22106
.12057|06:08:36|02-02:57:01|467685|aschneid|choueiry|2014-03-18T13:17:13|2014-03-20T16:14:14|2014-03-20T22:22:50|3-00:00:00|8096Mc||1|22116
.12257|06:14:43|02-02:57:02|467074|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:04|2014-03-20T22:28:47|2-02:00:00|8096Mc||1|22483
.12283|06:15:31|02-02:57:03|467097|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:05|2014-03-20T22:29:36|2-02:00:00|8096Mc||1|22531
.12286|06:15:37|02-02:57:03|467094|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:05|2014-03-20T22:29:42|2-02:00:00|8096Mc||1|22537
.12333|06:17:02|02-02:57:02|467080|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:04|2014-03-20T22:31:06|2-02:00:00|8096Mc||1|22622
.12347|06:17:02|02-02:53:34|468839|aschneid|choueiry|2014-03-18T13:21:00|2014-03-20T16:14:34|2014-03-20T22:31:36|2-02:00:00|8096Mc||1|22622
.12749|06:29:45|02-02:57:01|468182|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:20|2014-03-20T22:44:05|2-16:00:00|8096Mc||1|23385
.12903|00:00:04|00:00:31|473603|schen|zeng|2014-03-20T17:01:14|2014-03-20T17:01:45|2014-03-20T17:01:49|7-00:00:00|3000Mc||16|64
.12903|00:00:04|00:00:31|473631|schen|zeng|2014-03-20T17:03:52|2014-03-20T17:04:23|2014-03-20T17:04:27|7-00:00:00|3000Mc||16|64
.13201|06:43:33|02-02:56:56|468181|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-20T22:57:48|2-16:00:00|8096Mc||1|24213
.13245|06:44:54|02-02:56:56|468180|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-20T22:59:09|2-16:00:00|8096Mc||1|24294
.13274|06:45:48|02-02:56:56|468179|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-20T23:00:03|2-16:00:00|8096Mc||1|24348
.13281|06:46:02|02-02:57:02|467075|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:04|2014-03-20T23:00:06|2-02:00:00|8096Mc||1|24362
.13288|06:46:13|02-02:56:56|468178|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-20T23:00:28|2-16:00:00|8096Mc||1|24373
.13377|00:00:40|00:04:59|475183|rwoodwar|choueiry|2014-03-21T08:30:37|2014-03-21T08:35:36|2014-03-21T08:36:16|1-00:00:00|8096Mc||4|160
.13402|06:49:44|02-02:57:03|467099|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:05|2014-03-20T23:03:49|2-02:00:00|8096Mc||1|24584
.13550|06:54:14|02-02:57:02|467081|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:04|2014-03-20T23:08:18|2-02:00:00|8096Mc||1|24854
.13562|06:54:37|02-02:57:03|467102|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:05|2014-03-20T23:08:42|2-02:00:00|8096Mc||1|24877
.13595|06:55:09|02-02:53:34|468840|aschneid|choueiry|2014-03-18T13:21:00|2014-03-20T16:14:34|2014-03-20T23:09:43|2-02:00:00|8096Mc||1|24909
.13712|00:00:41|00:04:59|475184|rwoodwar|choueiry|2014-03-21T08:30:37|2014-03-21T08:35:36|2014-03-21T08:36:17|1-00:00:00|8096Mc||4|164
.13720|06:59:26|02-02:57:03|468205|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:22|2014-03-20T23:13:48|2-06:00:00|8096Mc||1|25166
.13910|07:05:14|02-02:56:56|468114|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-20T23:19:28|3-00:00:00|8096Mc||1|25514
.13922|07:05:37|02-02:57:03|468208|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:22|2014-03-20T23:19:59|2-06:00:00|8096Mc||1|25537
.13986|00:00:40|00:04:46|475171|rwoodwar|choueiry|2014-03-21T08:30:35|2014-03-21T08:35:21|2014-03-21T08:36:01|12:00:00|8096Mc||4|160
.14090|07:10:46|02-02:57:06|467301|aschneid|choueiry|2014-03-18T13:17:05|2014-03-20T16:14:11|2014-03-20T23:24:57|3-00:00:00|8096Mc||1|25846
.14141|07:12:20|02-02:57:06|467311|aschneid|choueiry|2014-03-18T13:17:05|2014-03-20T16:14:11|2014-03-20T23:26:31|3-00:00:00|8096Mc||1|25940
.14215|07:14:35|02-02:57:01|468198|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:20|2014-03-20T23:28:55|2-06:00:00|8096Mc||1|26075
.14226|07:14:54|02-02:57:01|468197|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:20|2014-03-20T23:29:14|2-06:00:00|8096Mc||1|26094
.14233|07:15:07|02-02:57:01|468196|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:20|2014-03-20T23:29:27|2-06:00:00|8096Mc||1|26107
.14244|07:15:27|02-02:57:01|468199|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:20|2014-03-20T23:29:47|2-06:00:00|8096Mc||1|26127
.14272|07:16:18|02-02:57:01|468195|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:20|2014-03-20T23:30:38|2-06:00:00|8096Mc||1|26178
.14296|07:17:02|02-02:56:56|468120|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-20T23:31:16|3-00:00:00|8096Mc||1|26222
.14384|07:19:44|02-02:57:01|468190|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:20|2014-03-20T23:34:04|2-06:00:00|8096Mc||1|26384
.14497|07:22:42|02-02:53:32|468987|aschneid|choueiry|2014-03-18T13:21:03|2014-03-20T16:14:35|2014-03-20T23:37:17|2-06:00:00|8096Mc||1|26562
.14617|07:20:12|02-02:11:28|469325|ymechqrane|choueiry|2014-03-18T14:02:52|2014-03-20T16:14:20|2014-03-20T23:34:32|3-00:00:00|8096Mc||1|26412
.14666|07:28:22|02-02:57:06|467138|aschneid|choueiry|2014-03-18T13:17:03|2014-03-20T16:14:09|2014-03-20T23:42:31|2-02:00:00|8096Mc||1|26902
.14717|07:29:55|02-02:57:03|468207|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:22|2014-03-20T23:44:17|2-06:00:00|8096Mc||1|26995
.14829|07:33:22|02-02:57:06|467137|aschneid|choueiry|2014-03-18T13:17:03|2014-03-20T16:14:09|2014-03-20T23:47:31|2-02:00:00|8096Mc||1|27202
.14859|07:34:16|02-02:57:06|467135|aschneid|choueiry|2014-03-18T13:17:03|2014-03-20T16:14:09|2014-03-20T23:48:25|2-02:00:00|8096Mc||1|27256
.14934|07:19:05|02-01:00:00|469683|ymechqrane|choueiry|2014-03-18T15:14:36|2014-03-20T16:14:36|2014-03-20T23:33:41|3-00:00:00|8096Mc||1|26345
.15087|07:41:15|02-02:57:06|467218|aschneid|choueiry|2014-03-18T13:17:04|2014-03-20T16:14:10|2014-03-20T23:55:25|3-00:00:00|8096Mc||1|27675
.15110|07:41:57|02-02:57:06|467217|aschneid|choueiry|2014-03-18T13:17:04|2014-03-20T16:14:10|2014-03-20T23:56:07|3-00:00:00|8096Mc||1|27717
.15139|07:42:49|02-02:57:01|468184|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:20|2014-03-20T23:57:09|2-06:00:00|8096Mc||1|27769
.15298|00:00:41|00:04:28|475167|rwoodwar|choueiry|2014-03-21T08:30:35|2014-03-21T08:35:03|2014-03-21T08:35:44|1-00:00:00|8096Mc||4|164
.15300|07:40:46|02-02:11:28|469341|ymechqrane|choueiry|2014-03-18T14:02:52|2014-03-20T16:14:20|2014-03-20T23:55:06|3-00:00:00|8096Mc||1|27646
.15589|00:00:41|00:04:23|475162|rwoodwar|choueiry|2014-03-21T08:30:34|2014-03-21T08:34:57|2014-03-21T08:35:38|1-00:00:00|8096Mc||4|164
.15589|00:00:41|00:04:23|475163|rwoodwar|choueiry|2014-03-21T08:30:34|2014-03-21T08:34:57|2014-03-21T08:35:38|1-00:00:00|8096Mc||4|164
.15608|07:56:37|02-02:53:35|468856|aschneid|choueiry|2014-03-18T13:21:00|2014-03-20T16:14:35|2014-03-21T00:11:12|3-00:00:00|8096Mc||1|28597
.15625|00:00:05|00:00:32|475026|schen|zeng|2014-03-21T08:22:56|2014-03-21T08:23:28|2014-03-21T08:23:33|7-00:00:00|3000Mc||16|80
.15662|07:58:49|02-02:57:06|467193|aschneid|choueiry|2014-03-18T13:17:04|2014-03-20T16:14:10|2014-03-21T00:12:59|3-00:00:00|8096Mc||1|28729
.15739|07:42:44|02-01:00:00|469699|ymechqrane|choueiry|2014-03-18T15:14:36|2014-03-20T16:14:36|2014-03-20T23:57:20|3-00:00:00|8096Mc||1|27764
.15918|08:06:38|02-02:57:02|467086|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:04|2014-03-21T00:20:42|2-02:00:00|8096Mc||1|29198
.15930|08:07:00|02-02:57:02|467089|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:04|2014-03-21T00:21:04|2-02:00:00|8096Mc||1|29220
.15976|08:08:25|02-02:57:02|467092|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:04|2014-03-21T00:22:29|2-02:00:00|8096Mc||1|29305
.16126|08:12:58|02-02:56:56|468116|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-21T00:27:12|3-00:00:00|8096Mc||1|29578
.16158|08:13:24|02-02:53:32|468977|aschneid|choueiry|2014-03-18T13:21:03|2014-03-20T16:14:35|2014-03-21T00:27:59|3-00:00:00|8096Mc||1|29604
.16158|08:13:57|02-02:56:56|468125|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-21T00:28:11|3-00:00:00|8096Mc||1|29637
.16158|08:13:58|02-02:56:56|468124|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-21T00:28:12|3-00:00:00|8096Mc||1|29638
.16159|08:13:59|02-02:56:56|468122|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-21T00:28:13|3-00:00:00|8096Mc||1|29639
.16160|08:14:01|02-02:56:56|468121|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-21T00:28:15|3-00:00:00|8096Mc||1|29641
.16161|08:14:03|02-02:56:56|468123|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-21T00:28:17|3-00:00:00|8096Mc||1|29643
.16174|08:14:27|02-02:57:02|467083|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:04|2014-03-21T00:28:31|2-02:00:00|8096Mc||1|29667
.16247|08:16:43|02-02:57:06|467314|aschneid|choueiry|2014-03-18T13:17:05|2014-03-20T16:14:11|2014-03-21T00:30:54|3-00:00:00|8096Mc||1|29803
.16328|08:18:37|02-02:53:34|468838|aschneid|choueiry|2014-03-18T13:21:00|2014-03-20T16:14:34|2014-03-21T00:33:11|2-02:00:00|8096Mc||1|29917
.16361|08:20:11|02-02:57:02|467079|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:04|2014-03-21T00:34:15|2-02:00:00|8096Mc||1|30011
.16456|08:23:06|02-02:57:06|467310|aschneid|choueiry|2014-03-18T13:17:05|2014-03-20T16:14:11|2014-03-21T00:37:17|3-00:00:00|8096Mc||1|30186
.16532|08:24:50|02-02:53:35|468868|aschneid|choueiry|2014-03-18T13:21:00|2014-03-20T16:14:35|2014-03-21T00:39:25|3-00:00:00|8096Mc||1|30290
.16592|08:27:14|02-02:56:56|468126|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-21T00:41:28|3-00:00:00|8096Mc||1|30434
.16601|08:27:29|02-02:56:56|468110|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-21T00:41:43|3-00:00:00|8096Mc||1|30449
.17708|09:01:22|02-02:57:02|467087|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:04|2014-03-21T01:15:26|2-02:00:00|8096Mc||1|32482
.17709|09:01:24|02-02:57:02|467084|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:04|2014-03-21T01:15:28|2-02:00:00|8096Mc||1|32484
.17724|09:01:14|02-02:53:34|468837|aschneid|choueiry|2014-03-18T13:21:00|2014-03-20T16:14:34|2014-03-21T01:15:48|2-02:00:00|8096Mc||1|32474
.17748|00:00:41|00:03:51|475139|rwoodwar|choueiry|2014-03-21T08:30:32|2014-03-21T08:34:23|2014-03-21T08:35:04|22:00:00|8096Mc||4|164
.17916|09:07:44|02-02:57:08|468728|aschneid|choueiry|2014-03-18T13:17:26|2014-03-20T16:14:34|2014-03-21T01:22:18|3-00:00:00|8096Mc||1|32864
.17930|09:08:10|02-02:57:08|468730|aschneid|choueiry|2014-03-18T13:17:26|2014-03-20T16:14:34|2014-03-21T01:22:44|3-00:00:00|8096Mc||1|32890
.17941|09:08:28|02-02:57:02|467078|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:04|2014-03-21T01:22:32|2-02:00:00|8096Mc||1|32908
.17941|09:08:30|02-02:57:08|468731|aschneid|choueiry|2014-03-18T13:17:26|2014-03-20T16:14:34|2014-03-21T01:23:04|3-00:00:00|8096Mc||1|32910
.18018|00:00:40|00:03:42|475133|rwoodwar|choueiry|2014-03-21T08:30:31|2014-03-21T08:34:13|2014-03-21T08:34:53|18:00:00|8096Mc||4|160
.18132|09:14:19|02-02:57:03|468285|aschneid|choueiry|2014-03-18T13:17:20|2014-03-20T16:14:23|2014-03-21T01:28:42|3-00:00:00|8096Mc||1|33259
.18172|05:17:47|01-05:08:45|472137|ziguang|bobaru|2014-03-19T11:05:18|2014-03-20T16:14:03|2014-03-20T21:31:50|6-00:00:00|4Gc||1|19067
.18544|09:05:13|02-01:00:00|469703|ymechqrane|choueiry|2014-03-18T15:14:36|2014-03-20T16:14:36|2014-03-21T01:19:49|3-00:00:00|8096Mc||1|32713
.18823|00:01:20|00:07:05|474144|rwoodwar|choueiry|2014-03-20T20:22:48|2014-03-20T20:29:53|2014-03-20T20:31:13|1-18:00:00|8096Mc||8|640
.18958|09:30:59|02-02:11:44|469345|ymechqrane|choueiry|2014-03-18T14:02:52|2014-03-20T16:14:36|2014-03-21T01:45:35|3-00:00:00|8096Mc||1|34259
.19046|09:33:37|02-02:11:44|469346|ymechqrane|choueiry|2014-03-18T14:02:52|2014-03-20T16:14:36|2014-03-21T01:48:13|3-00:00:00|8096Mc||1|34417
.19245|09:48:22|02-02:57:06|467312|aschneid|choueiry|2014-03-18T13:17:05|2014-03-20T16:14:11|2014-03-21T02:02:33|3-00:00:00|8096Mc||1|35302
.19248|09:48:27|02-02:57:06|467313|aschneid|choueiry|2014-03-18T13:17:05|2014-03-20T16:14:11|2014-03-21T02:02:38|3-00:00:00|8096Mc||1|35307
.19339|00:00:41|00:03:32|475129|rwoodwar|choueiry|2014-03-21T08:30:31|2014-03-21T08:34:03|2014-03-21T08:34:44|14:00:00|8096Mc||4|164
.19524|09:56:53|02-02:57:03|467437|aschneid|choueiry|2014-03-18T13:17:10|2014-03-20T16:14:13|2014-03-21T02:11:06|3-00:00:00|8096Mc||1|35813
.19573|09:58:22|02-02:57:03|467438|aschneid|choueiry|2014-03-18T13:17:10|2014-03-20T16:14:13|2014-03-21T02:12:35|3-00:00:00|8096Mc||1|35902
.19655|10:00:11|02-02:53:32|468981|aschneid|choueiry|2014-03-18T13:21:03|2014-03-20T16:14:35|2014-03-21T02:14:46|3-00:00:00|8096Mc||1|36011
.19668|09:38:16|02-01:00:00|469704|ymechqrane|choueiry|2014-03-18T15:14:36|2014-03-20T16:14:36|2014-03-21T01:52:52|3-00:00:00|8096Mc||1|34696
.19689|10:01:54|02-02:57:02|467414|aschneid|choueiry|2014-03-18T13:17:10|2014-03-20T16:14:12|2014-03-21T02:16:06|3-00:00:00|8096Mc||1|36114
.19900|00:00:40|00:03:21|475124|rwoodwar|choueiry|2014-03-21T08:30:31|2014-03-21T08:33:52|2014-03-21T08:34:32|1-00:00:00|8096Mc||4|160
.20197|00:00:41|00:03:23|475126|rwoodwar|choueiry|2014-03-21T08:30:31|2014-03-21T08:33:54|2014-03-21T08:34:35|1-00:00:00|8096Mc||4|164
.20213|10:17:15|02-02:53:35|468885|aschneid|choueiry|2014-03-18T13:21:00|2014-03-20T16:14:35|2014-03-21T02:31:50|3-00:00:00|8096Mc||1|37035
.20434|10:23:58|02-02:53:32|468984|aschneid|choueiry|2014-03-18T13:21:03|2014-03-20T16:14:35|2014-03-21T02:38:33|2-16:00:00|8096Mc||1|37438
.20500|00:00:41|00:03:20|475119|rwoodwar|choueiry|2014-03-21T08:30:30|2014-03-21T08:33:50|2014-03-21T08:34:31|10:00:00|8096Mc||4|164
.20588|07:20:08|01-11:37:44|471117|ymechqrane|choueiry|2014-03-19T04:36:52|2014-03-20T16:14:36|2014-03-20T23:34:44|3-00:00:00|8096Mc||1|26408
.20697|10:32:44|02-02:57:02|467082|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:04|2014-03-21T02:46:48|2-02:00:00|8096Mc||1|37964
.20827|10:36:43|02-02:57:02|467076|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:04|2014-03-21T02:50:47|2-02:00:00|8096Mc||1|38203
.20852|10:37:28|02-02:57:03|467106|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:05|2014-03-21T02:51:33|2-02:00:00|8096Mc||1|38248
.20933|10:39:56|02-02:57:03|467105|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:05|2014-03-21T02:54:01|2-02:00:00|8096Mc||1|38396
.20943|10:40:16|02-02:57:03|467103|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:05|2014-03-21T02:54:21|2-02:00:00|8096Mc||1|38416
.21160|10:46:53|02-02:57:03|467435|aschneid|choueiry|2014-03-18T13:17:10|2014-03-20T16:14:13|2014-03-21T03:01:06|3-00:00:00|8096Mc||1|38813
.21402|10:54:17|02-02:57:03|467434|aschneid|choueiry|2014-03-18T13:17:10|2014-03-20T16:14:13|2014-03-21T03:08:30|3-00:00:00|8096Mc||1|39257
.21468|10:56:18|02-02:57:03|467431|aschneid|choueiry|2014-03-18T13:17:10|2014-03-20T16:14:13|2014-03-21T03:10:31|3-00:00:00|8096Mc||1|39378
.21711|11:03:43|02-02:57:02|468264|aschneid|choueiry|2014-03-18T13:17:20|2014-03-20T16:14:22|2014-03-21T03:18:05|3-00:00:00|8096Mc||1|39823
.21786|11:06:02|02-02:57:02|468270|aschneid|choueiry|2014-03-18T13:17:20|2014-03-20T16:14:22|2014-03-21T03:20:24|3-00:00:00|8096Mc||1|39962
.21786|11:06:02|02-02:57:02|468272|aschneid|choueiry|2014-03-18T13:17:20|2014-03-20T16:14:22|2014-03-21T03:20:24|3-00:00:00|8096Mc||1|39962
.21794|11:06:16|02-02:57:02|468269|aschneid|choueiry|2014-03-18T13:17:20|2014-03-20T16:14:22|2014-03-21T03:20:38|3-00:00:00|8096Mc||1|39976
.21794|11:06:16|02-02:57:02|468271|aschneid|choueiry|2014-03-18T13:17:20|2014-03-20T16:14:22|2014-03-21T03:20:38|3-00:00:00|8096Mc||1|39976
.21798|11:06:23|02-02:57:02|468273|aschneid|choueiry|2014-03-18T13:17:20|2014-03-20T16:14:22|2014-03-21T03:20:45|3-00:00:00|8096Mc||1|39983
.21803|11:05:47|02-02:53:32|468997|aschneid|choueiry|2014-03-18T13:21:03|2014-03-20T16:14:35|2014-03-21T03:20:22|3-00:00:00|8096Mc||1|39947
.21822|07:46:30|01-11:37:44|471133|ymechqrane|choueiry|2014-03-19T04:36:53|2014-03-20T16:14:37|2014-03-21T00:01:07|3-00:00:00|8096Mc||1|27990
.21864|11:08:23|02-02:56:56|468119|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-21T03:22:37|3-00:00:00|8096Mc||1|40103
.22099|00:00:40|00:03:01|475109|rwoodwar|choueiry|2014-03-21T08:30:29|2014-03-21T08:33:30|2014-03-21T08:34:10|06:00:00|8096Mc||4|160
.22122|11:16:18|02-02:57:02|468258|aschneid|choueiry|2014-03-18T13:17:20|2014-03-20T16:14:22|2014-03-21T03:30:40|3-00:00:00|8096Mc||1|40578
.22225|11:19:25|02-02:56:56|468171|aschneid|choueiry|2014-03-18T13:17:19|2014-03-20T16:14:15|2014-03-21T03:33:40|2-16:00:00|8096Mc||1|40765
.22244|11:20:02|02-02:57:06|467187|aschneid|choueiry|2014-03-18T13:17:04|2014-03-20T16:14:10|2014-03-21T03:34:12|3-00:00:00|8096Mc||1|40802
.22244|11:20:02|02-02:57:06|467215|aschneid|choueiry|2014-03-18T13:17:04|2014-03-20T16:14:10|2014-03-21T03:34:12|3-00:00:00|8096Mc||1|40802
.22389|11:24:28|02-02:57:02|468267|aschneid|choueiry|2014-03-18T13:17:20|2014-03-20T16:14:22|2014-03-21T03:38:50|3-00:00:00|8096Mc||1|41068
.22392|11:24:33|02-02:57:03|467107|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:05|2014-03-21T03:38:38|2-02:00:00|8096Mc||1|41073
.22406|11:24:58|02-02:57:03|467104|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:05|2014-03-21T03:39:03|2-02:00:00|8096Mc||1|41098
.22520|11:28:27|02-02:57:03|468288|aschneid|choueiry|2014-03-18T13:17:20|2014-03-20T16:14:23|2014-03-21T03:42:50|3-00:00:00|8096Mc||1|41307
.22588|11:29:44|02-02:53:32|469000|aschneid|choueiry|2014-03-18T13:21:03|2014-03-20T16:14:35|2014-03-21T03:44:19|3-00:00:00|8096Mc||1|41384
.22664|11:32:05|02-02:53:34|468841|aschneid|choueiry|2014-03-18T13:21:00|2014-03-20T16:14:34|2014-03-21T03:46:39|2-02:00:00|8096Mc||1|41525
.22667|11:32:55|02-02:56:56|468139|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-21T03:47:09|3-00:00:00|8096Mc||1|41575
.22680|11:33:21|02-02:57:02|467072|aschneid|choueiry|2014-03-18T13:17:02|2014-03-20T16:14:04|2014-03-21T03:47:25|2-02:00:00|8096Mc||1|41601
.22783|11:35:42|02-02:53:32|468980|aschneid|choueiry|2014-03-18T13:21:03|2014-03-20T16:14:35|2014-03-21T03:50:17|3-00:00:00|8096Mc||1|41742
.22815|11:37:27|02-02:56:56|468136|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-21T03:51:41|3-00:00:00|8096Mc||1|41847
.22859|11:38:48|02-02:56:56|468137|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-21T03:53:02|3-00:00:00|8096Mc||1|41928
.22892|11:39:51|02-02:57:06|467216|aschneid|choueiry|2014-03-18T13:17:04|2014-03-20T16:14:10|2014-03-21T03:54:01|3-00:00:00|8096Mc||1|41991
.22990|11:42:49|02-02:56:56|468138|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-21T03:57:03|3-00:00:00|8096Mc||1|42169
.23079|11:45:31|02-02:56:56|468140|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-21T03:59:45|3-00:00:00|8096Mc||1|42331
.23325|11:53:03|02-02:56:56|468141|aschneid|choueiry|2014-03-18T13:17:18|2014-03-20T16:14:14|2014-03-21T04:07:17|3-00:00:00|8096Mc||1|42783
.23407|11:55:35|02-02:57:02|467408|aschneid|choueiry|2014-03-18T13:17:10|2014-03-20T16:14:12|2014-03-21T04:09:47|3-00:00:00|8096Mc||1|42935
.23430|11:56:16|02-02:57:02|468261|aschneid|choueiry|2014-03-18T13:17:20|2014-03-20T16:14:22|2014-03-21T04:10:38|3-00:00:00|8096Mc||1|42976
